User-ID,Friends,Tweets,Followers,Verified,Listed,Description,Image,Created-At,URL,Age
1380859639559032834,684,23766,1411,0,0,128,1,Sat Apr 10 12:26:17 +0000 2021,0,0
1208296638617456641,244,1607,167,0,1,19,1,Sat Dec 21 08:02:37 +0000 2019,1,2
1384512404399136772,84,2806,38,0,0,13,1,Tue Apr 20 14:24:03 +0000 2021,0,0
1133039472990445569,714,8212,606,0,13,82,1,Mon May 27 15:57:16 +0000 2019,0,2
1373868362493698054,153,20153,106,0,1,147,1,Mon Mar 22 05:25:31 +0000 2021,0,0
1086386158957809664,344,25276,236,0,6,95,1,Fri Jan 18 22:13:39 +0000 2019,0,2
1387865359999332353,421,7752,584,0,0,79,1,Thu Apr 29 20:24:33 +0000 2021,0,0
1297232092410019841,618,6560,366,0,0,8,1,Sat Aug 22 18:00:23 +0000 2020,0,1
2947821130,647,106883,2093,0,37,37,0,Mon Dec 29 02:00:14 +0000 2014,1,7
1079980128011198464,1965,12481,1945,0,0,151,0,Tue Jan 01 05:58:22 +0000 2019,0,2
862350855483400192,378,7289,1044,0,0,103,0,Wed May 10 16:57:20 +0000 2017,0,4
1314282813814784002,709,6355,699,0,0,85,1,Thu Oct 08 19:13:51 +0000 2020,1,1
707569658,4757,45134,4308,0,1,148,1,Fri Jul 20 18:16:13 +0000 2012,1,9
4108994481,666,755,475,0,4,114,0,Wed Nov 04 03:04:35 +0000 2015,0,6
1344395410174074882,84,10,16,0,0,3,1,Wed Dec 30 21:30:54 +0000 2020,0,1
1365649608324435974,465,7627,1220,0,0,3,1,Sat Feb 27 13:07:19 +0000 2021,1,0
908154930036342784,225,4804,111,0,7,52,0,Thu Sep 14 02:26:22 +0000 2017,1,4
1406958162285056008,480,6937,62,0,0,84,1,Mon Jun 21 12:53:02 +0000 2021,0,0
1515337332,755,156985,465,0,11,133,0,Fri Jun 14 05:09:31 +0000 2013,0,8
694329104577867778,174,7004,33,0,1,88,1,Tue Feb 02 01:18:53 +0000 2016,1,5
1105532634430619648,225,2659,25,0,0,27,1,Tue Mar 12 18:14:54 +0000 2019,0,2
1385241883425656842,60,732,8,0,0,81,1,Thu Apr 22 14:39:56 +0000 2021,0,0
1327329362300051456,82,13143,1237,0,1,17,1,Fri Nov 13 19:16:06 +0000 2020,0,1
1433696829875490817,113,5529,152,0,0,50,1,Fri Sep 03 07:44:19 +0000 2021,0,0
1098081501491748864,339,4534,293,0,0,39,1,Wed Feb 20 04:46:46 +0000 2019,0,2
429073391,175,18041,5760,0,43,142,0,Mon Dec 05 14:42:32 +0000 2011,0,10
130237087,564,34550,344,0,5,48,0,Tue Apr 06 18:44:22 +0000 2010,0,11
887762287263719425,18525,137317,20056,0,67,39,0,Wed Jul 19 19:53:17 +0000 2017,1,4
349907990,4203,10827,123,0,1,19,0,Sat Aug 06 22:16:56 +0000 2011,0,10
1424465763977605132,435,13168,98,0,0,116,1,Sun Aug 08 20:21:27 +0000 2021,0,0
981193677245702146,908,35177,1660,0,0,81,1,Tue Apr 03 15:36:17 +0000 2018,1,3
1267853781716414470,197,646,242,0,0,61,1,Tue Jun 02 16:21:25 +0000 2020,0,1
1374351901781856261,71,24,906,0,2,84,1,Tue Mar 23 13:26:59 +0000 2021,0,0
23700580,319,131681,1709,0,34,54,0,Wed Mar 11 01:40:46 +0000 2009,1,12
1031282673837326336,195,7401,388,0,0,36,1,Sun Aug 19 20:52:04 +0000 2018,1,3
1318973215566401536,31,498,14,0,0,155,1,Wed Oct 21 17:51:43 +0000 2020,1,1
1360192652961079296,26,10726,134,0,0,15,1,Fri Feb 12 11:43:15 +0000 2021,0,0
941326088243957761,440,51431,639,0,0,26,1,Thu Dec 14 15:16:43 +0000 2017,1,4
3347002257,935,6615,238,0,0,3,1,Fri Jun 26 23:26:43 +0000 2015,0,6
1445318055257468928,55,480,0,0,0,4,1,Tue Oct 05 09:21:11 +0000 2021,0,0
514807090,2498,48872,2903,0,0,13,0,Sun Mar 04 21:53:06 +0000 2012,0,9
57460636,443,24323,504,0,2,9,0,Thu Jul 16 22:03:18 +0000 2009,0,12
1346506103895560192,865,7646,298,0,2,7,1,Tue Jan 05 17:18:00 +0000 2021,0,0
1024824111586000901,214,7516,355,0,1,7,1,Thu Aug 02 01:08:03 +0000 2018,1,3
3658968195,993,40882,2291,0,1,51,1,Tue Sep 15 01:52:03 +0000 2015,1,6
827518001175891970,713,130326,754,0,2,66,0,Fri Feb 03 14:04:00 +0000 2017,0,4
346617532,2252,256385,4823,0,23,124,0,Mon Aug 01 15:23:16 +0000 2011,0,10
2516484602,173,462,438,0,0,28,0,Thu May 22 22:40:29 +0000 2014,0,7
1426859862366031873,156,2544,25,0,0,15,1,Sun Aug 15 10:55:32 +0000 2021,0,0
587495932,1063,7354,1751,0,51,46,0,Tue May 22 15:07:36 +0000 2012,0,9
134450772,1002,9002,643,0,1,102,1,Sun Apr 18 13:08:20 +0000 2010,0,11
3419220947,2463,23935,2262,0,1,50,1,Thu Aug 13 01:49:17 +0000 2015,0,6
988439358502924288,655,59568,305,0,0,27,1,Mon Apr 23 15:28:02 +0000 2018,0,3
1146121406410821632,190,6252,200,0,0,113,1,Tue Jul 02 18:20:11 +0000 2019,1,2
1442932659387355136,120,70,81,0,0,19,1,Tue Sep 28 19:22:17 +0000 2021,0,0
1222591884582957058,458,1513,300,0,1,130,1,Wed Jan 29 18:46:49 +0000 2020,0,1
1373349786540249095,207,871,2249,0,0,3,1,Sat Mar 20 19:05:58 +0000 2021,0,0
1312992719200026625,378,4217,229,0,0,102,1,Mon Oct 05 05:47:20 +0000 2020,0,1
1162755820284547072,1455,58854,4406,0,3,41,1,Sat Aug 17 15:59:46 +0000 2019,0,2
1179276354,23,95,0,0,0,21,1,Thu Feb 14 14:17:20 +0000 2013,0,8
748011948,304,3145,69,0,1,39,1,Thu Aug 09 21:53:09 +0000 2012,0,9
81251087,740,74266,796,0,23,97,0,Sat Oct 10 01:32:18 +0000 2009,0,12
1383692907626987520,5865,82794,9721,0,7,152,1,Sun Apr 18 08:04:43 +0000 2021,0,0
966368365504815104,150,6557,18144,0,169,103,1,Wed Feb 21 17:45:47 +0000 2018,1,3
1155704491330756608,465,7259,119,0,0,61,1,Mon Jul 29 04:59:57 +0000 2019,0,2
1366668035990450274,484,2985,194,0,1,47,1,Tue Mar 02 08:34:16 +0000 2021,1,0
456987402,952,71947,2344,0,37,159,0,Fri Jan 06 22:11:52 +0000 2012,1,9
882440544877776899,212,56430,714,0,0,31,1,Wed Jul 05 03:26:35 +0000 2017,1,4
1082522118653444097,160,1343,57,0,0,18,1,Tue Jan 08 06:19:20 +0000 2019,0,2
1312510305390522368,6640,63601,6638,0,13,38,1,Sat Oct 03 21:51:07 +0000 2020,0,1
1254399079129505792,499,14518,507,0,1,64,1,Sun Apr 26 13:17:08 +0000 2020,1,1
1411983122594361347,143,1202,7,0,0,25,1,Mon Jul 05 09:39:52 +0000 2021,0,0
1403458621158084611,16,117,24,0,0,105,1,Fri Jun 11 21:06:42 +0000 2021,0,0
1288352172,1309,57740,514,0,3,107,0,Fri Mar 22 10:45:21 +0000 2013,0,8
1260023094783049731,58,1543,22,0,0,100,1,Tue May 12 01:45:04 +0000 2020,0,1
1439689313655140355,95,437,96,0,0,29,1,Sun Sep 19 20:35:06 +0000 2021,0,0
1445566452082241543,9,6,3,0,0,47,1,Wed Oct 06 01:48:15 +0000 2021,1,0
1103296968896458753,2563,31063,2213,0,3,154,1,Wed Mar 06 14:11:10 +0000 2019,0,2
2151401720,1264,10384,9256,0,206,148,1,Wed Oct 23 17:36:51 +0000 2013,0,8
3038357702,653,8209,555,0,4,117,1,Mon Feb 23 17:50:09 +0000 2015,1,6
1356455770649411584,875,23096,519,0,13,151,1,Tue Feb 02 04:14:00 +0000 2021,0,0
1409633315653619716,248,9347,613,0,20,34,1,Mon Jun 28 22:02:44 +0000 2021,1,0
1256281595993939973,5001,34029,533,0,1,155,1,Fri May 01 17:57:47 +0000 2020,0,1
1345432986154577920,178,2392,78,0,0,9,1,Sat Jan 02 18:13:27 +0000 2021,1,0
1012765651994214402,1708,73535,5172,0,80,148,1,Fri Jun 29 18:32:02 +0000 2018,0,3
1270876152521949185,1397,5509,791,0,0,46,1,Thu Jun 11 00:31:11 +0000 2020,1,1
1339176889756205056,118,298,120,0,0,14,1,Wed Dec 16 11:53:54 +0000 2020,0,1
1404515584197398533,251,986,145,0,0,16,1,Mon Jun 14 19:06:34 +0000 2021,0,0
1330374052779757568,71,2700,30,0,3,109,1,Sun Nov 22 04:54:35 +0000 2020,0,1
182416714,218,72963,2101,0,30,113,0,Tue Aug 24 15:06:25 +0000 2010,1,11
20477593,3811,13279,459,0,6,135,1,Mon Feb 09 23:28:05 +0000 2009,0,12
1187393462347468802,3695,43782,7114,0,1,158,1,Thu Oct 24 15:41:08 +0000 2019,0,2
1337242480140574720,252,3859,335,0,13,106,1,Fri Dec 11 03:47:19 +0000 2020,0,1
884953780520980480,288,9412,532,0,0,15,1,Wed Jul 12 01:53:17 +0000 2017,0,4
763870524346888192,309,7337,74,0,0,52,0,Thu Aug 11 22:51:39 +0000 2016,0,5
2985733511,4590,8076,3908,0,21,82,0,Mon Jan 19 13:08:19 +0000 2015,1,6
1354712398444244992,336,23529,669,0,1,104,1,Thu Jan 28 08:46:42 +0000 2021,1,0
1351331462977642503,614,3701,161,0,0,154,1,Tue Jan 19 00:52:16 +0000 2021,0,0
1446062419818729476,11,20,0,0,0,17,1,Thu Oct 07 10:38:52 +0000 2021,0,0
1061078372,570,30393,751,0,0,2,0,Fri Jan 04 18:16:19 +0000 2013,0,8
902186245,1268,58094,1277,0,10,62,0,Wed Oct 24 16:46:37 +0000 2012,0,9
1045760783496486913,100,5235,177,0,0,91,1,Fri Sep 28 19:42:54 +0000 2018,0,3
164062604,542,23857,331,0,4,96,0,Wed Jul 07 23:32:33 +0000 2010,1,11
1299625507,524,6407,307,0,2,132,1,Mon Mar 25 14:05:03 +0000 2013,0,8
1266493363324403713,1020,13919,1320,0,14,11,1,Fri May 29 22:15:39 +0000 2020,0,1
19985754,755,12164,3883,0,139,114,0,Tue Feb 03 17:24:46 +0000 2009,1,12
1161204694489997312,711,32057,589,0,10,101,1,Tue Aug 13 09:15:48 +0000 2019,1,2
1329308107,309,10475,41,0,0,144,1,Fri Apr 05 14:10:04 +0000 2013,1,8
841445554097917952,6793,133029,6339,0,25,161,1,Tue Mar 14 00:27:08 +0000 2017,1,4
1181175646824882176,1469,16682,518,0,1,125,1,Mon Oct 07 11:53:21 +0000 2019,0,2
889965376628375552,11663,52290,11416,0,2,152,0,Tue Jul 25 21:47:35 +0000 2017,0,4
1201202491075022848,6603,200462,6058,0,2,121,1,Sun Dec 01 18:13:54 +0000 2019,0,2
1304509449453932546,42,60,5,0,0,138,1,Fri Sep 11 19:57:52 +0000 2020,0,1
1392155728375259143,349,5158,942,0,2,132,1,Tue May 11 16:32:57 +0000 2021,1,0
1331376820550131714,3148,11063,3379,0,12,19,1,Tue Nov 24 23:19:40 +0000 2020,1,1
1328681256746446848,446,6541,206,0,0,59,1,Tue Nov 17 12:47:59 +0000 2020,1,1
1438713612584079365,90,142,88,0,0,45,1,Fri Sep 17 03:57:25 +0000 2021,0,0
100429020,116,19135,53,0,0,65,1,Wed Dec 30 06:46:47 +0000 2009,1,12
1305714017277825025,1,21916,246,0,5,55,1,Tue Sep 15 03:44:25 +0000 2020,0,1
1425612763607470086,611,19914,526,0,10,33,1,Thu Aug 12 00:19:15 +0000 2021,1,0
1260280992264335361,688,136798,821,0,0,95,1,Tue May 12 18:49:55 +0000 2020,0,1
1236750857221353473,36,20706,400,0,0,25,1,Sun Mar 08 20:29:31 +0000 2020,0,1
2996550468,110,5340,183,0,2,31,0,Mon Jan 26 05:12:01 +0000 2015,0,6
700515730345713665,4982,101062,127,0,1,42,1,Fri Feb 19 03:02:19 +0000 2016,0,5
3537844526,204,4038,175,0,12,91,1,Sat Sep 12 12:28:41 +0000 2015,0,6
1290692562588663808,993,16064,813,0,5,136,1,Tue Aug 04 16:54:37 +0000 2020,0,1
1245388857287282689,230,395,240,0,0,12,1,Wed Apr 01 16:33:58 +0000 2020,0,1
1324326027783450627,146,763,27,0,0,159,1,Thu Nov 05 12:22:06 +0000 2020,0,1
1441695506292375552,38,73,4,0,0,29,1,Sat Sep 25 09:26:18 +0000 2021,0,0
2575571071,4562,146618,4441,0,6,129,0,Wed Jun 18 21:51:32 +0000 2014,0,7
751596211,875,72455,1387,0,6,84,0,Sat Aug 11 17:12:53 +0000 2012,0,9
1232883095101005825,3308,166833,569,0,0,121,1,Thu Feb 27 04:20:22 +0000 2020,0,1
1170760753663631367,200,297,124,0,0,144,1,Sun Sep 08 18:10:30 +0000 2019,0,2
970364405035732992,227,2643,172,0,1,25,1,Sun Mar 04 18:24:37 +0000 2018,0,3
362080048,220,1459,239,0,0,117,1,Thu Aug 25 20:30:39 +0000 2011,0,10
1433187408133173251,17,95,12,0,0,125,1,Wed Sep 01 21:58:14 +0000 2021,0,0
1202579020891639811,1446,15137,84,0,1,81,1,Thu Dec 05 13:22:47 +0000 2019,0,2
790315361115656192,433,4551,89,0,1,144,0,Sun Oct 23 22:14:00 +0000 2016,1,5
1435655221775114243,487,1526,200,0,1,119,1,Wed Sep 08 17:36:31 +0000 2021,0,0
860186050320146432,4,1652,3,0,0,10,1,Thu May 04 17:35:10 +0000 2017,0,4
1385424525639233536,63,312,27,0,0,37,1,Fri Apr 23 02:45:31 +0000 2021,0,0
2440746200,903,2684,790,0,6,113,1,Sat Apr 12 23:59:00 +0000 2014,1,7
1203459684449038337,329,5552,371,0,0,15,1,Sat Dec 07 23:42:35 +0000 2019,1,2
4355054848,606,7743,87,0,0,46,1,Wed Dec 02 22:32:22 +0000 2015,0,6
1066431186292088833,400,3142,549,0,0,1,1,Sat Nov 24 20:39:42 +0000 2018,0,3
1370775374980866049,28,2057,2467,0,4,111,1,Sat Mar 13 16:35:06 +0000 2021,0,0
1670625883,1682,72650,934,0,19,135,0,Wed Aug 14 14:06:49 +0000 2013,0,8
104364431,956,11602,179,0,5,27,0,Wed Jan 13 03:23:40 +0000 2010,0,11
776560449932275713,4973,174317,3446,0,8,68,0,Thu Sep 15 23:16:53 +0000 2016,0,5
35699161,310,13584,478,0,3,96,0,Mon Apr 27 08:09:13 +0000 2009,1,12
1384490657893339145,91,29444,12,0,0,80,1,Tue Apr 20 12:54:39 +0000 2021,0,0
3242547077,861,21042,341,0,0,62,0,Fri May 08 22:23:20 +0000 2015,0,6
939049059456729088,897,5800,958,0,1,20,1,Fri Dec 08 08:28:37 +0000 2017,0,4
792284522431836161,348,37198,535,0,1,33,1,Sat Oct 29 08:38:44 +0000 2016,0,5
1076446965469044736,70,47099,77,0,2,157,1,Sat Dec 22 11:58:50 +0000 2018,0,3
1163763282949398528,4730,2485,283,0,0,4,1,Tue Aug 20 10:42:56 +0000 2019,0,2
3291767987,75,108,39,0,0,75,1,Wed May 20 19:03:33 +0000 2015,1,6
1281337491497398275,382,51907,1421,0,67,86,1,Thu Jul 09 21:20:45 +0000 2020,0,1
1330231629193883650,1195,2499,200,0,0,95,1,Sat Nov 21 19:30:29 +0000 2020,0,1
622753276,333,31419,198,0,5,61,0,Sat Jun 30 11:47:48 +0000 2012,0,9
959615436,32,793,21,0,0,28,1,Tue Nov 20 04:29:18 +0000 2012,0,9
297916468,97,104,90,0,1,18,0,Fri May 13 10:35:22 +0000 2011,0,10
1324673772775903232,223,7992,11,0,0,23,1,Fri Nov 06 11:24:11 +0000 2020,0,1
1428882836795297795,1838,42,159,0,0,4,1,Sat Aug 21 00:54:06 +0000 2021,0,0
2617034709,3617,4066,382,0,3,56,1,Tue Jun 17 11:28:56 +0000 2014,0,7
1010649324248862720,750,12632,543,0,1,5,1,Sat Jun 23 22:22:30 +0000 2018,0,3
1177598067035361282,90,28548,80,0,0,27,1,Fri Sep 27 14:57:21 +0000 2019,0,2
1107476231702757376,658,10546,1120,0,9,117,1,Mon Mar 18 02:58:04 +0000 2019,1,2
1267811567753523208,325,66111,35,0,0,32,1,Tue Jun 02 13:33:36 +0000 2020,0,1
552256998,1478,16136,1396,0,48,154,1,Thu Apr 12 21:14:16 +0000 2012,1,9
1283517309777215488,237,8801,453,0,20,110,1,Wed Jul 15 21:43:10 +0000 2020,0,1
1087497701388943360,932,70651,1175,0,32,106,0,Mon Jan 21 23:50:31 +0000 2019,1,2
5864232,220,298204,129088,1,935,55,0,Tue May 08 14:11:26 +0000 2007,1,14
1283806531025342464,835,21259,742,0,4,49,1,Thu Jul 16 16:51:52 +0000 2020,0,1
1386158734955646978,1567,5590,1836,0,4,61,1,Sun Apr 25 03:23:00 +0000 2021,1,0
1172286538748715008,343,32507,574,0,12,109,1,Thu Sep 12 23:11:19 +0000 2019,1,2
1439991425802936321,8,9,0,0,0,5,1,Mon Sep 20 16:35:35 +0000 2021,0,0
1160702532370309120,15,71200,15,0,3,57,1,Mon Aug 12 00:00:23 +0000 2019,0,2
1415382479389798408,212,651,14,0,0,9,1,Wed Jul 14 18:48:21 +0000 2021,0,0
1376525790272057344,2795,65744,3078,0,5,38,1,Mon Mar 29 13:25:15 +0000 2021,1,0
1389484699152695296,183,32,140,0,0,28,1,Tue May 04 07:39:27 +0000 2021,0,0
1019730802899345409,195,26160,320,0,0,36,1,Wed Jul 18 23:49:03 +0000 2018,1,3
1395118749649412104,487,8483,487,0,6,110,1,Wed May 19 20:46:59 +0000 2021,0,0
716799210746724353,258,18836,153,0,0,42,1,Mon Apr 04 01:27:04 +0000 2016,0,5
1003474166551543808,246,13510,384,0,0,32,1,Mon Jun 04 03:10:59 +0000 2018,0,3
1406606378148499457,54,160,58,0,0,3,1,Sun Jun 20 13:34:36 +0000 2021,0,0
62474687,1035,21303,1697,0,7,77,0,Mon Aug 03 09:06:26 +0000 2009,1,12
1402722580931518465,343,445,298,0,0,122,1,Wed Jun 09 20:21:48 +0000 2021,1,0
180244128,973,49647,783,0,11,133,0,Thu Aug 19 04:22:22 +0000 2010,1,11
995840318187737088,4996,39076,2100,0,0,56,1,Mon May 14 01:36:48 +0000 2018,0,3
863073030184030208,879,8067,440,0,6,88,0,Fri May 12 16:47:00 +0000 2017,0,4
276939624,971,87729,1281,0,1,33,0,Mon Apr 04 11:40:43 +0000 2011,0,10
1354137482309341185,241,8187,329,0,0,76,1,Tue Jan 26 18:42:01 +0000 2021,0,0
1051473358464974848,997,19176,20005,0,28,156,1,Sun Oct 14 14:02:38 +0000 2018,0,3
1412040618763722756,1,3,1,0,0,37,1,Mon Jul 05 13:28:31 +0000 2021,0,0
1344470045305389056,141,4333,69,0,0,17,1,Thu Dec 31 02:27:04 +0000 2020,1,1
1403562116372647936,1430,17693,258,0,1,8,1,Sat Jun 12 03:57:59 +0000 2021,0,0
1333707840884707328,4641,20561,4489,0,3,57,1,Tue Dec 01 09:42:07 +0000 2020,0,1
4702175618,204,92156,37,0,0,22,1,Sun Jan 03 11:07:22 +0000 2016,0,5
1382222911650594816,217,4442,254,0,0,71,1,Wed Apr 14 06:43:24 +0000 2021,0,0
1353776629877780481,1521,6151,1724,0,0,111,1,Mon Jan 25 18:48:30 +0000 2021,0,0
812839933144547328,885,50166,1018,0,5,86,1,Sun Dec 25 01:58:36 +0000 2016,0,5
1198166745871048710,639,57298,694,0,14,137,1,Sat Nov 23 09:09:54 +0000 2019,1,2
1444170382320144388,252,381,12,0,0,17,1,Sat Oct 02 05:20:33 +0000 2021,0,0
1366771145391943682,153,1781,149,0,0,10,1,Tue Mar 02 15:23:55 +0000 2021,1,0
719118300395876353,1107,426,152,0,3,8,1,Sun Apr 10 11:02:18 +0000 2016,0,5
5508672,1776,183684,62883,1,550,126,0,Wed Apr 25 21:07:09 +0000 2007,1,14
1437315897069293568,474,753,110,0,0,39,1,Mon Sep 13 07:23:15 +0000 2021,1,0
1424933495973957636,188,6385,480,0,47,77,1,Tue Aug 10 03:20:09 +0000 2021,0,0
1208854598712061952,35,232,0,0,0,30,1,Sun Dec 22 20:59:38 +0000 2019,0,2
3092355792,288,1599,275,0,0,11,1,Tue Mar 17 05:42:07 +0000 2015,0,6
725859426893238273,423,13748,460,0,3,15,0,Fri Apr 29 01:29:07 +0000 2016,0,5
1138079698133512192,46,173,31,0,0,49,1,Mon Jun 10 13:45:19 +0000 2019,0,2
977426642,168,18409,134,0,1,156,1,Thu Nov 29 02:28:18 +0000 2012,0,9
2828940362,1908,13773,798,0,1,119,0,Tue Sep 23 23:51:37 +0000 2014,0,7
744918288,3953,6741,3682,0,93,136,0,Wed Aug 08 10:21:34 +0000 2012,1,9
1429243993682964480,32,411,28,0,0,99,1,Sun Aug 22 00:48:26 +0000 2021,1,0
1245062886835326982,651,8127,464,0,0,2,1,Tue Mar 31 18:58:39 +0000 2020,0,1
1436475784567394315,109,356,87,0,0,42,1,Fri Sep 10 23:44:58 +0000 2021,0,0
1000636667449884672,561,2134,209,0,1,6,0,Sun May 27 07:15:47 +0000 2018,0,3
3377489369,830,25703,2181,0,75,58,1,Wed Jul 15 16:07:31 +0000 2015,1,6
1436616845126037515,2679,12991,2294,0,4,119,1,Sat Sep 11 09:05:43 +0000 2021,1,0
1425484686608961538,352,375,20,0,0,13,1,Wed Aug 11 15:50:21 +0000 2021,0,0
1245728937143132166,162,2350,197,0,1,11,1,Thu Apr 02 15:05:07 +0000 2020,1,1
803586277937446912,471,11069,312,0,0,58,0,Tue Nov 29 13:07:53 +0000 2016,1,5
1287342348016459781,621,1589,491,0,1,2,1,Sun Jul 26 11:01:56 +0000 2020,0,1
1342346911106420741,433,1063,419,0,0,13,1,Fri Dec 25 05:50:26 +0000 2020,0,1
1079284400179691522,397,140202,324,0,40,19,1,Sun Dec 30 07:53:47 +0000 2018,0,3
1232515495,3117,22648,502,0,18,155,1,Sat Mar 02 02:16:31 +0000 2013,1,8
1441027664941305858,33,53,18,0,0,16,1,Thu Sep 23 13:12:35 +0000 2021,0,0
883636921716662272,666,24956,605,0,1,49,1,Sat Jul 08 10:40:34 +0000 2017,0,4
2161447486,6351,75597,6017,0,1,152,1,Thu Oct 31 06:47:00 +0000 2013,0,8
1109085010206908416,120,6887,120,0,0,14,1,Fri Mar 22 13:30:47 +0000 2019,0,2
1294202731490471936,112,3581,17,0,0,66,1,Fri Aug 14 09:22:43 +0000 2020,0,1
1370764148649299975,480,40711,169,0,0,82,1,Sat Mar 13 15:50:28 +0000 2021,0,0
1257722986670555137,4993,592,2248,0,4,106,1,Tue May 05 17:25:28 +0000 2020,0,1
115102139,2434,22033,14356,1,131,159,0,Wed Feb 17 16:26:06 +0000 2010,0,11
1239362728898244610,1147,59744,1123,0,0,139,1,Mon Mar 16 01:28:32 +0000 2020,0,1
4159980219,2809,16609,57,0,3,24,1,Tue Nov 10 23:59:33 +0000 2015,0,6
4842399166,1164,27518,1419,0,2,54,1,Sun Jan 24 15:38:16 +0000 2016,0,5
1298982559733305350,298,45737,23,0,0,81,1,Thu Aug 27 13:56:03 +0000 2020,0,1
65444625,119,248045,711713,0,1460,101,0,Thu Aug 13 19:27:12 +0000 2009,1,12
915324004352786435,1167,10217,7655,0,9,122,0,Tue Oct 03 21:13:43 +0000 2017,1,4
871410009330012160,2032,36223,960,0,0,73,1,Sun Jun 04 16:55:11 +0000 2017,0,4
334716166,312,65876,1140,0,37,121,0,Wed Jul 13 15:15:28 +0000 2011,0,10
1044711534612557824,101,5182,23,0,0,11,1,Tue Sep 25 22:13:34 +0000 2018,0,3
973565222,345,26381,126,0,0,61,0,Tue Nov 27 09:19:31 +0000 2012,0,9
1217913545272197121,529,3896,252,0,0,24,1,Thu Jan 16 20:57:02 +0000 2020,0,1
1330826735026397185,1217,14264,358,0,0,44,1,Mon Nov 23 10:53:33 +0000 2020,0,1
1347369907529330690,116,400,11404,0,28,45,1,Fri Jan 08 02:30:08 +0000 2021,1,0
1445076575398109197,643,324,368,0,0,77,1,Mon Oct 04 17:22:11 +0000 2021,0,0
417576420,1029,30341,38330,1,256,94,0,Mon Nov 21 03:44:23 +0000 2011,1,10
835135470354989060,35,6422,23,0,0,131,0,Fri Feb 24 14:33:07 +0000 2017,0,4
340600927,366,65232,846,0,0,17,0,Fri Jul 22 23:44:02 +0000 2011,0,10
1204029871057494016,40,1681,27,0,0,42,1,Mon Dec 09 13:27:59 +0000 2019,1,2
1179757709933076480,90,80,77,0,0,64,1,Thu Oct 03 13:59:02 +0000 2019,0,2
1248900411140030464,3548,8137,3935,0,0,87,1,Sat Apr 11 09:07:34 +0000 2020,0,1
1342426399735427073,317,2125,181,0,1,26,1,Fri Dec 25 11:06:36 +0000 2020,0,1
1355243958629109760,1871,36020,587,0,6,19,1,Fri Jan 29 19:58:40 +0000 2021,0,0
1569325242,369,163895,455,0,10,69,0,Fri Jul 05 00:14:05 +0000 2013,0,8
1396529185074593794,330,876,317,0,2,125,1,Sun May 23 18:11:49 +0000 2021,1,0
14816130,1573,91050,1793,0,181,138,0,Sun May 18 00:24:31 +0000 2008,1,13
986094202554478592,443,6583,166,0,0,138,1,Tue Apr 17 04:09:13 +0000 2018,0,3
1156590086844243970,847,13778,1285,0,2,98,1,Wed Jul 31 15:38:59 +0000 2019,1,2
1251338456053276672,897,19030,737,0,0,58,1,Sat Apr 18 02:35:51 +0000 2020,1,1
832569147229880320,61,854,90,0,0,126,1,Fri Feb 17 12:35:27 +0000 2017,1,4
2816885066,763,59071,828,0,24,112,0,Thu Sep 18 11:49:29 +0000 2014,1,7
759039214746939392,2979,24129,1020,0,2,6,1,Fri Jul 29 14:53:45 +0000 2016,0,5
777182553291784193,202,20279,1532,0,0,37,1,Sat Sep 17 16:28:54 +0000 2016,0,5
1278850612692578304,64,9415,66,0,0,60,1,Fri Jul 03 00:39:21 +0000 2020,0,1
1191138951077253121,727,14517,330,0,3,158,1,Sun Nov 03 23:44:14 +0000 2019,0,2
1084039603223449600,361,15810,504,0,3,31,1,Sat Jan 12 10:49:16 +0000 2019,0,2
1420434037039112192,21,701,20,0,0,59,1,Wed Jul 28 17:21:04 +0000 2021,0,0
1349721047826911233,1230,40102,2479,0,23,88,1,Thu Jan 14 14:12:36 +0000 2021,0,0
1407694834689740802,75,953,436,0,13,65,1,Wed Jun 23 13:39:46 +0000 2021,1,0
1123912891734876162,63,38587,564,0,1,156,1,Thu May 02 11:31:29 +0000 2019,0,2
1337599327909208064,5004,13182,3669,0,0,28,1,Sat Dec 12 03:25:19 +0000 2020,0,1
945257835868196865,665,27095,438,0,1,48,1,Mon Dec 25 11:40:04 +0000 2017,0,4
3153945816,98,3166,158,0,0,54,1,Mon Apr 13 23:45:30 +0000 2015,0,6
2874018164,109,1593,275,0,1,31,0,Thu Oct 23 20:53:12 +0000 2014,0,7
572743091,604,5238,89,0,0,78,0,Sun May 06 15:44:02 +0000 2012,0,9
727357131087831040,632,139088,173,0,0,90,0,Tue May 03 04:40:28 +0000 2016,0,5
978263773638098945,108,26310,106,0,4,69,0,Mon Mar 26 13:33:53 +0000 2018,1,3
1208653771,3819,8244,1860,0,0,77,0,Fri Feb 22 14:10:38 +0000 2013,0,8
41146201,492,2333,192,0,10,20,0,Tue May 19 16:11:59 +0000 2009,0,12
1370880781808205829,2583,24606,2767,0,14,39,1,Sat Mar 13 23:33:54 +0000 2021,1,0
871594231,3676,17835,626,0,2,157,0,Wed Oct 10 11:20:25 +0000 2012,1,9
230924519,73,18121,178,0,5,108,0,Mon Dec 27 03:08:12 +0000 2010,0,11
1199179216119451648,320,4692,56,0,0,115,1,Tue Nov 26 04:13:38 +0000 2019,0,2
1288860763168206850,652,25065,790,0,9,33,1,Thu Jul 30 15:35:36 +0000 2020,1,1
